W0426 23:28:35.317000 552003 torch/distributed/run.py:803] 
W0426 23:28:35.317000 552003 torch/distributed/run.py:803] *****************************************
W0426 23:28:35.317000 552003 torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0426 23:28:35.317000 552003 torch/distributed/run.py:803] *****************************************
[W426 23:28:46.409025981 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.409415920 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.410824384 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411505168 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411673055 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411740194 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411813603 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.412504142 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
Hyperparameters:
  adam_eps: 1e-08
bump_layer_stats step:2302 frac:0.386871 phase:post_late layer:5 looped:1 grad_norm:4.79253740e-02 param_norm:1.37250516e+02 grad_param_ratio:3.49181739e-04
bump_layer_stats step:2302 frac:0.386871 phase:post_late layer:6 looped:0 grad_norm:4.44470437e-02 param_norm:1.38240303e+02 grad_param_ratio:3.21520156e-04
bump_layer_stats step:2302 frac:0.386871 phase:post_late layer:7 looped:0 grad_norm:4.16155815e-02 param_norm:1.38646054e+02 grad_param_ratio:3.00156984e-04
bump_layer_stats step:2302 frac:0.386871 phase:post_late layer:8 looped:0 grad_norm:4.14002452e-02 param_norm:1.40175332e+02 grad_param_ratio:2.95346154e-04
bump_layer_stats step:2302 frac:0.386871 phase:post_late layer:9 looped:0 grad_norm:4.86463691e-02 param_norm:1.39592802e+02 grad_param_ratio:3.48487661e-04
bump_layer_stats step:2302 frac:0.386871 phase:post_late layer:10 looped:0 grad_norm:7.60153531e-02 param_norm:1.35853899e+02 grad_param_ratio:5.59537514e-04
bump_probe step:2303 frac:0.387121 phase:post_late loop_active:1 loss:2.56959061 bpb:1.18229521 eval_time:157ms
bump_counterfactual step:2303 frac:0.387121 phase:post_late p_loop:1.000000 policy_loss:2.56959061 policy_bpb:1.18229521 loop_off_loss:2.60980256 loop_off_bpb:1.20079714 loop_on_loss:2.56959061 loop_on_bpb:1.18229521 delta_loss:-0.04021194 delta_bpb:-0.01850193
bump_layer_stats step:2303 frac:0.387121 phase:post_late layer:0 looped:0 grad_norm:6.02197383e-02 param_norm:1.33641426e+02 grad_param_ratio:4.50606822e-04
bump_layer_stats step:2303 frac:0.387121 phase:post_late layer:1 looped:0 grad_norm:5.14372158e-02 param_norm:1.33043734e+02 grad_param_ratio:3.86618853e-04
bump_layer_stats step:2303 frac:0.387121 phase:post_late layer:2 looped:0 grad_norm:5.09234079e-02 param_norm:1.36108429e+02 grad_param_ratio:3.74138533e-04
bump_layer_stats step:2303 frac:0.387121 phase:post_late layer:3 looped:1 grad_norm:5.23853019e-02 param_norm:1.33998402e+02 grad_param_ratio:3.90939750e-04
bump_layer_stats step:2303 frac:0.387121 phase:post_late layer:4 looped:1 grad_norm:5.18554580e-02 param_norm:1.34821625e+02 grad_param_ratio:3.84622705e-04
bump_layer_stats step:2303 frac:0.387121 phase:post_late layer:5 looped:1 grad_norm:4.78283791e-02 param_norm:1.37234243e+02 grad_param_ratio:3.48516363e-04
bump_layer_stats step:2303 frac:0.387121 phase:post_late layer:6 looped:0 grad_norm:4.67144815e-02 param_norm:1.38239452e+02 grad_param_ratio:3.37924382e-04
bump_layer_stats step:2303 frac:0.387121 phase:post_late layer:7 looped:0 grad_norm:4.56687141e-02 param_norm:1.38646629e+02 grad_param_ratio:3.29389286e-04
bump_layer_stats step:2303 frac:0.387121 phase:post_late layer:8 looped:0 grad_norm:4.67667932e-02 param_norm:1.40172909e+02 grad_param_ratio:3.33636461e-04
bump_layer_stats step:2303 frac:0.387121 phase:post_late layer:9 looped:0 grad_norm:4.36899124e-02 param_norm:1.39584685e+02 grad_param_ratio:3.12999326e-04
bump_layer_stats step:2303 frac:0.387121 phase:post_late layer:10 looped:0 grad_norm:7.73881492e-02 param_norm:1.35839226e+02 grad_param_ratio:5.69703992e-04
bump_probe step:2304 frac:0.387370 phase:post_late loop_active:1 loss:2.57226308 bpb:1.18352484 eval_time:157ms
bump_counterfactual step:2304 frac:0.387370 phase:post_late p_loop:1.000000 policy_loss:2.57226308 policy_bpb:1.18352484 loop_off_loss:2.60812047 loop_off_bpb:1.20002320 loop_on_loss:2.57226308 loop_on_bpb:1.18352484 delta_loss:-0.03585739 delta_bpb:-0.01649836
bump_layer_stats step:2304 frac:0.387370 phase:post_late layer:0 looped:0 grad_norm:5.38067563e-02 param_norm:1.33625118e+02 grad_param_ratio:4.02669475e-04
bump_layer_stats step:2304 frac:0.387370 phase:post_late layer:1 looped:0 grad_norm:4.69918399e-02 param_norm:1.33031305e+02 grad_param_ratio:3.53238960e-04
bump_layer_stats step:2304 frac:0.387370 phase:post_late layer:2 looped:0 grad_norm:4.46226434e-02 param_norm:1.36090642e+02 grad_param_ratio:3.27889138e-04
bump_layer_stats step:2304 frac:0.387370 phase:post_late layer:3 looped:1 grad_norm:4.53167926e-02 param_norm:1.33978508e+02 grad_param_ratio:3.38239268e-04
bump_layer_stats step:2304 frac:0.387370 phase:post_late layer:4 looped:1 grad_norm:4.71072543e-02 param_norm:1.34805218e+02 grad_param_ratio:3.49446816e-04
bump_layer_stats step:2304 frac:0.387370 phase:post_late layer:5 looped:1 grad_norm:4.41654827e-02 param_norm:1.37207665e+02 grad_param_ratio:3.21887868e-04
bump_layer_stats step:2304 frac:0.387370 phase:post_late layer:6 looped:0 grad_norm:4.24513549e-02 param_norm:1.38221110e+02 grad_param_ratio:3.07126421e-04
bump_layer_stats step:2304 frac:0.387370 phase:post_late layer:7 looped:0 grad_norm:4.08693787e-02 param_norm:1.38629787e+02 grad_param_ratio:2.94809505e-04
bump_layer_stats step:2304 frac:0.387370 phase:post_late layer:8 looped:0 grad_norm:4.13461631e-02 param_norm:1.40152736e+02 grad_param_ratio:2.95007892e-04
bump_layer_stats step:2304 frac:0.387370 phase:post_late layer:9 looped:0 grad_norm:3.98896100e-02 param_norm:1.39569147e+02 grad_param_ratio:2.85805358e-04
bump_layer_stats step:2304 frac:0.387370 phase:post_late layer:10 looped:0 grad_norm:6.27036673e-02 param_norm:1.35827187e+02 grad_param_ratio:4.61642980e-04
bump_probe step:2305 frac:0.387617 phase:post_late loop_active:1 loss:2.57055410 bpb:1.18273852 eval_time:159ms
bump_counterfactual step:2305 frac:0.387617 phase:post_late p_loop:1.000000 policy_loss:2.57055410 policy_bpb:1.18273852 loop_off_loss:2.61167329 loop_off_bpb:1.20165789 loop_on_loss:2.57055410 loop_on_bpb:1.18273852 delta_loss:-0.04111919 delta_bpb:-0.01891937
bump_layer_stats step:2305 frac:0.387617 phase:post_late layer:0 looped:0 grad_norm:5.26854535e-02 param_norm:1.33617757e+02 grad_param_ratio:3.94299789e-04
bump_layer_stats step:2305 frac:0.387617 phase:post_late layer:1 looped:0 grad_norm:4.65750078e-02 param_norm:1.33031487e+02 grad_param_ratio:3.50105142e-04
bump_layer_stats step:2305 frac:0.387617 phase:post_late layer:2 looped:0 grad_norm:4.56758191e-02 param_norm:1.36089243e+02 grad_param_ratio:3.35631370e-04
bump_layer_stats step:2305 frac:0.387617 phase:post_late layer:3 looped:1 grad_norm:4.69053264e-02 param_norm:1.33970361e+02 grad_param_ratio:3.50117190e-04
bump_layer_stats step:2305 frac:0.387617 phase:post_late layer:4 looped:1 grad_norm:4.88780426e-02 param_norm:1.34794477e+02 grad_param_ratio:3.62611612e-04
bump_layer_stats step:2305 frac:0.387617 phase:post_late layer:5 looped:1 grad_norm:4.64991125e-02 param_norm:1.37193466e+02 grad_param_ratio:3.38930956e-04
bump_layer_stats step:2305 frac:0.387617 phase:post_late layer:6 looped:0 grad_norm:4.52310653e-02 param_norm:1.38219649e+02 grad_param_ratio:3.27240487e-04
bump_layer_stats step:2305 frac:0.387617 phase:post_late layer:7 looped:0 grad_norm:4.34488148e-02 param_norm:1.38628600e+02 grad_param_ratio:3.13418839e-04
bump_layer_stats step:2305 frac:0.387617 phase:post_late layer:8 looped:0 grad_norm:4.45933946e-02 param_norm:1.40147788e+02 grad_param_ratio:3.18188360e-04
bump_layer_stats step:2305 frac:0.387617 phase:post_late layer:9 looped:0 grad_norm:4.49146372e-02 param_norm:1.39560943e+02 grad_param_ratio:3.21828129e-04
bump_layer_stats step:2305 frac:0.387617 phase:post_late layer:10 looped:0 grad_norm:6.98232801e-02 param_norm:1.35812413e+02 grad_param_ratio:5.14115598e-04
bump_probe step:2306 frac:0.387865 phase:post_late loop_active:1 loss:2.57364172 bpb:1.18415917 eval_time:158ms
bump_counterfactual step:2306 frac:0.387865 phase:post_late p_loop:1.000000 policy_loss:2.57364172 policy_bpb:1.18415917 loop_off_loss:2.60945591 loop_off_bpb:1.20063765 loop_on_loss:2.57364172 loop_on_bpb:1.18415917 delta_loss:-0.03581420 delta_bpb:-0.01647848
bump_layer_stats step:2306 frac:0.387865 phase:post_late layer:0 looped:0 grad_norm:4.97574820e-02 param_norm:1.33601049e+02 grad_param_ratio:3.72433318e-04
bump_layer_stats step:2306 frac:0.387865 phase:post_late layer:1 looped:0 grad_norm:4.52464483e-02 param_norm:1.33018025e+02 grad_param_ratio:3.40152759e-04
bump_layer_stats step:2306 frac:0.387865 phase:post_late layer:2 looped:0 grad_norm:4.56337698e-02 param_norm:1.36072310e+02 grad_param_ratio:3.35364114e-04
bump_layer_stats step:2306 frac:0.387865 phase:post_late layer:3 looped:1 grad_norm:4.75120123e-02 param_norm:1.33952431e+02 grad_param_ratio:3.54693168e-04
bump_layer_stats step:2306 frac:0.387865 phase:post_late layer:4 looped:1 grad_norm:5.22640800e-02 param_norm:1.34777156e+02 grad_param_ratio:3.87781443e-04
bump_layer_stats step:2306 frac:0.387865 phase:post_late layer:5 looped:1 grad_norm:4.95711807e-02 param_norm:1.37160724e+02 grad_param_ratio:3.61409441e-04
bump_layer_stats step:2306 frac:0.387865 phase:post_late layer:6 looped:0 grad_norm:4.75133069e-02 param_norm:1.38198535e+02 grad_param_ratio:3.43804709e-04
bump_layer_stats step:2306 frac:0.387865 phase:post_late layer:7 looped:0 grad_norm:4.42173769e-02 param_norm:1.38613174e+02 grad_param_ratio:3.18998372e-04
bump_layer_stats step:2306 frac:0.387865 phase:post_late layer:8 looped:0 grad_norm:4.39016311e-02 param_norm:1.40124943e+02 grad_param_ratio:3.13303472e-04
bump_layer_stats step:2306 frac:0.387865 phase:post_late layer:9 looped:0 grad_norm:4.03062940e-02 param_norm:1.39542895e+02 grad_param_ratio:2.88845190e-04
bump_layer_stats step:2306 frac:0.387865 phase:post_late layer:10 looped:0 grad_norm:6.22286686e-02 param_norm:1.35796504e+02 grad_param_ratio:4.58249414e-04
bump_probe step:2307 frac:0.388112 phase:post_late loop_active:1 loss:2.56898522 bpb:1.18201667 eval_time:158ms
bump_counterfactual step:2307 frac:0.388112 phase:post_late p_loop:1.000000 policy_loss:2.56898522 policy_bpb:1.18201667 loop_off_loss:2.60930460 loop_off_bpb:1.20056803 loop_on_loss:2.56898522 loop_on_bpb:1.18201667 delta_loss:-0.04031938 delta_bpb:-0.01855136
bump_layer_stats step:2307 frac:0.388112 phase:post_late layer:0 looped:0 grad_norm:5.02396594e-02 param_norm:1.33593993e+02 grad_param_ratio:3.76062264e-04
bump_layer_stats step:2307 frac:0.388112 phase:post_late layer:1 looped:0 grad_norm:4.24752192e-02 param_norm:1.33018773e+02 grad_param_ratio:3.19317479e-04
bump_layer_stats step:2307 frac:0.388112 phase:post_late layer:2 looped:0 grad_norm:4.31010156e-02 param_norm:1.36071656e+02 grad_param_ratio:3.16752341e-04
bump_layer_stats step:2307 frac:0.388112 phase:post_late layer:3 looped:1 grad_norm:4.65842633e-02 param_norm:1.33941583e+02 grad_param_ratio:3.47795377e-04
bump_layer_stats step:2307 frac:0.388112 phase:post_late layer:4 looped:1 grad_norm:4.89534220e-02 param_norm:1.34764843e+02 grad_param_ratio:3.63250687e-04
bump_layer_stats step:2307 frac:0.388112 phase:post_late layer:5 looped:1 grad_norm:4.63770570e-02 param_norm:1.37140565e+02 grad_param_ratio:3.38171693e-04
bump_layer_stats step:2307 frac:0.388112 phase:post_late layer:6 looped:0 grad_norm:4.37446399e-02 param_norm:1.38193159e+02 grad_param_ratio:3.16547073e-04
bump_layer_stats step:2307 frac:0.388112 phase:post_late layer:7 looped:0 grad_norm:4.13514072e-02 param_norm:1.38608774e+02 grad_param_ratio:2.98331816e-04
bump_layer_stats step:2307 frac:0.388112 phase:post_late layer:8 looped:0 grad_norm:4.32595696e-02 param_norm:1.40119997e+02 grad_param_ratio:3.08732304e-04
bump_layer_stats step:2307 frac:0.388112 phase:post_late layer:9 looped:0 grad_norm:4.21196991e-02 param_norm:1.39534757e+02 grad_param_ratio:3.01858118e-04
bump_layer_stats step:2307 frac:0.388112 phase:post_late layer:10 looped:0 grad_norm:6.41436245e-02 param_norm:1.35786293e+02 grad_param_ratio:4.72386595e-04
bump_probe step:2308 frac:0.388360 phase:post_late loop_active:1 loss:2.57363661 bpb:1.18415682 eval_time:157ms
bump_counterfactual step:2308 frac:0.388360 phase:post_late p_loop:1.000000 policy_loss:2.57363661 policy_bpb:1.18415682 loop_off_loss:2.61039900 loop_off_bpb:1.20107157 loop_on_loss:2.57363661 loop_on_bpb:1.18415682 delta_loss:-0.03676239 delta_bpb:-0.01691476
bump_layer_stats step:2308 frac:0.388360 phase:post_late layer:0 looped:0 grad_norm:5.07380643e-02 param_norm:1.33582995e+02 grad_param_ratio:3.79824276e-04
bump_layer_stats step:2308 frac:0.388360 phase:post_late layer:1 looped:0 grad_norm:4.70260978e-02 param_norm:1.33013266e+02 grad_param_ratio:3.53544418e-04
bump_layer_stats step:2308 frac:0.388360 phase:post_late layer:2 looped:0 grad_norm:4.74860597e-02 param_norm:1.36060237e+02 grad_param_ratio:3.49007622e-04
bump_layer_stats step:2308 frac:0.388360 phase:post_late layer:3 looped:1 grad_norm:5.20867048e-02 param_norm:1.33928712e+02 grad_param_ratio:3.88913653e-04
bump_layer_stats step:2308 frac:0.388360 phase:post_late layer:4 looped:1 grad_norm:5.57262202e-02 param_norm:1.34745904e+02 grad_param_ratio:4.13565225e-04
bump_layer_stats step:2308 frac:0.388360 phase:post_late layer:5 looped:1 grad_norm:5.18136154e-02 param_norm:1.37112960e+02 grad_param_ratio:3.77889993e-04
bump_layer_stats step:2308 frac:0.388360 phase:post_late layer:6 looped:0 grad_norm:4.67764056e-02 param_norm:1.38175992e+02 grad_param_ratio:3.38527736e-04
bump_layer_stats step:2308 frac:0.388360 phase:post_late layer:7 looped:0 grad_norm:4.33918875e-02 param_norm:1.38598194e+02 grad_param_ratio:3.13076860e-04
bump_layer_stats step:2308 frac:0.388360 phase:post_late layer:8 looped:0 grad_norm:4.40824364e-02 param_norm:1.40100968e+02 grad_param_ratio:3.14647621e-04
bump_layer_stats step:2308 frac:0.388360 phase:post_late layer:9 looped:0 grad_norm:4.00792687e-02 param_norm:1.39519305e+02 grad_param_ratio:2.87266832e-04
bump_layer_stats step:2308 frac:0.388360 phase:post_late layer:10 looped:0 grad_norm:7.12282808e-02 param_norm:1.35767424e+02 grad_param_ratio:5.24634544e-04
bump_probe step:2309 frac:0.388611 phase:post_late loop_active:1 loss:2.57189144 bpb:1.18335385 eval_time:156ms
bump_counterfactual step:2309 frac:0.388611 phase:post_late p_loop:1.000000 policy_loss:2.57189144 policy_bpb:1.18335385 loop_off_loss:2.61109641 loop_off_bpb:1.20139246 loop_on_loss:2.57189144 loop_on_bpb:1.18335385 delta_loss:-0.03920497 delta_bpb:-0.01803861
bump_layer_stats step:2309 frac:0.388611 phase:post_late layer:0 looped:0 grad_norm:5.75414531e-02 param_norm:1.33575346e+02 grad_param_ratio:4.30778994e-04
bump_layer_stats step:2309 frac:0.388611 phase:post_late layer:1 looped:0 grad_norm:5.42609307e-02 param_norm:1.33006164e+02 grad_param_ratio:4.07958017e-04
bump_layer_stats step:2309 frac:0.388611 phase:post_late layer:2 looped:0 grad_norm:5.33469546e-02 param_norm:1.36053253e+02 grad_param_ratio:3.92103485e-04
bump_layer_stats step:2309 frac:0.388611 phase:post_late layer:3 looped:1 grad_norm:5.94054300e-02 param_norm:1.33910040e+02 grad_param_ratio:4.43621926e-04
bump_layer_stats step:2309 frac:0.388611 phase:post_late layer:4 looped:1 grad_norm:6.16783708e-02 param_norm:1.34731443e+02 grad_param_ratio:4.57787502e-04
bump_layer_stats step:2309 frac:0.388611 phase:post_late layer:5 looped:1 grad_norm:5.77595888e-02 param_norm:1.37088195e+02 grad_param_ratio:4.21331601e-04
bump_layer_stats step:2309 frac:0.388611 phase:post_late layer:6 looped:0 grad_norm:5.36090594e-02 param_norm:1.38167197e+02 grad_param_ratio:3.88001355e-04
bump_layer_stats step:2309 frac:0.388611 phase:post_late layer:7 looped:0 grad_norm:4.92197989e-02 param_norm:1.38591726e+02 grad_param_ratio:3.55142405e-04
bump_layer_stats step:2309 frac:0.388611 phase:post_late layer:8 looped:0 grad_norm:5.20499701e-02 param_norm:1.40096454e+02 grad_param_ratio:3.71529533e-04
bump_layer_stats step:2309 frac:0.388611 phase:post_late layer:9 looped:0 grad_norm:4.60892737e-02 param_norm:1.39508622e+02 grad_param_ratio:3.30368641e-04
bump_layer_stats step:2309 frac:0.388611 phase:post_late layer:10 looped:0 grad_norm:9.15833164e-02 param_norm:1.35760365e+02 grad_param_ratio:6.74595389e-04
bump_probe step:2310 frac:0.388864 phase:post_late loop_active:1 loss:2.56998466 bpb:1.18247652 eval_time:156ms
bump_counterfactual step:2310 frac:0.388864 phase:post_late p_loop:1.000000 policy_loss:2.56998466 policy_bpb:1.18247652 loop_off_loss:2.60718544 loop_off_bpb:1.19959298 loop_on_loss:2.56998466 loop_on_bpb:1.18247652 delta_loss:-0.03720078 delta_bpb:-0.01711646
bump_layer_stats step:2310 frac:0.388864 phase:post_late layer:0 looped:0 grad_norm:4.83208328e-02 param_norm:1.33560897e+02 grad_param_ratio:3.61788771e-04
bump_layer_stats step:2310 frac:0.388864 phase:post_late layer:1 looped:0 grad_norm:4.34013062e-02 param_norm:1.32994110e+02 grad_param_ratio:3.26340063e-04
bump_layer_stats step:2310 frac:0.388864 phase:post_late layer:2 looped:0 grad_norm:4.48138130e-02 param_norm:1.36041377e+02 grad_param_ratio:3.29413109e-04
bump_layer_stats step:2310 frac:0.388864 phase:post_late layer:3 looped:1 grad_norm:4.76032791e-02 param_norm:1.33890374e+02 grad_param_ratio:3.55539219e-04
bump_layer_stats step:2310 frac:0.388864 phase:post_late layer:4 looped:1 grad_norm:5.08740729e-02 param_norm:1.34711541e+02 grad_param_ratio:3.77651926e-04
bump_layer_stats step:2310 frac:0.388864 phase:post_late layer:5 looped:1 grad_norm:4.81320475e-02 param_norm:1.37058749e+02 grad_param_ratio:3.51178221e-04
bump_layer_stats step:2310 frac:0.388864 phase:post_late layer:6 looped:0 grad_norm:4.57055463e-02 param_norm:1.38145817e+02 grad_param_ratio:3.30850020e-04
bump_layer_stats step:2310 frac:0.388864 phase:post_late layer:7 looped:0 grad_norm:4.38984004e-02 param_norm:1.38576539e+02 grad_param_ratio:3.16780898e-04
bump_layer_stats step:2310 frac:0.388864 phase:post_late layer:8 looped:0 grad_norm:4.56894321e-02 param_norm:1.40079232e+02 grad_param_ratio:3.26168494e-04
bump_layer_stats step:2310 frac:0.388864 phase:post_late layer:9 looped:0 grad_norm:4.53668371e-02 param_norm:1.39485852e+02 grad_param_ratio:3.25243288e-04
bump_layer_stats step:2310 frac:0.388864 phase:post_late layer:10 looped:0 grad_norm:8.11448296e-02 param_norm:1.35734442e+02 grad_param_ratio:5.97820483e-04
bump_probe step:2311 frac:0.389112 phase:post_late loop_active:1 loss:2.57150365 bpb:1.18317542 eval_time:158ms
bump_counterfactual step:2311 frac:0.389112 phase:post_late p_loop:1.000000 policy_loss:2.57150365 policy_bpb:1.18317542 loop_off_loss:2.61109033 loop_off_bpb:1.20138966 loop_on_loss:2.57150365 loop_on_bpb:1.18317542 delta_loss:-0.03958667 delta_bpb:-0.01821424
bump_layer_stats step:2311 frac:0.389112 phase:post_late layer:0 looped:0 grad_norm:4.85490084e-02 param_norm:1.33549719e+02 grad_param_ratio:3.63527597e-04
bump_layer_stats step:2311 frac:0.389112 phase:post_late layer:1 looped:0 grad_norm:4.30286167e-02 param_norm:1.32984889e+02 grad_param_ratio:3.23560197e-04
bump_layer_stats step:2311 frac:0.389112 phase:post_late layer:2 looped:0 grad_norm:4.28176654e-02 param_norm:1.36035305e+02 grad_param_ratio:3.14754067e-04
bump_layer_stats step:2311 frac:0.389112 phase:post_late layer:3 looped:1 grad_norm:4.50665291e-02 param_norm:1.33871200e+02 grad_param_ratio:3.36640959e-04
bump_layer_stats step:2311 frac:0.389112 phase:post_late layer:4 looped:1 grad_norm:4.79549277e-02 param_norm:1.34699347e+02 grad_param_ratio:3.56014552e-04
bump_layer_stats step:2311 frac:0.389112 phase:post_late layer:5 looped:1 grad_norm:4.49004392e-02 param_norm:1.37032377e+02 grad_param_ratio:3.27662997e-04
bump_layer_stats step:2311 frac:0.389112 phase:post_late layer:6 looped:0 grad_norm:4.13210656e-02 param_norm:1.38126850e+02 grad_param_ratio:2.99153030e-04
bump_layer_stats step:2311 frac:0.389112 phase:post_late layer:7 looped:0 grad_norm:4.00783738e-02 param_norm:1.38563088e+02 grad_param_ratio:2.89242788e-04
bump_layer_stats step:2311 frac:0.389112 phase:post_late layer:8 looped:0 grad_norm:4.15393450e-02 param_norm:1.40064082e+02 grad_param_ratio:2.96573857e-04
bump_layer_stats step:2311 frac:0.389112 phase:post_late layer:9 looped:0 grad_norm:4.28633804e-02 param_norm:1.39477158e+02 grad_param_ratio:3.07314697e-04
bump_layer_stats step:2311 frac:0.389112 phase:post_late layer:10 looped:0 grad_norm:6.90761382e-02 param_norm:1.35724327e+02 grad_param_ratio:5.08944414e-04
bump_probe step:2312 frac:0.389359 phase:post_late loop_active:1 loss:2.56301056 bpb:1.17926766 eval_time:158ms
bump_counterfactual step:2312 frac:0.389359 phase:post_late p_loop:1.000000 policy_loss:2.56301056 policy_bpb:1.17926766 loop_off_loss:2.60101235 loop_off_bpb:1.19675268 loop_on_loss:2.56301056 loop_on_bpb:1.17926766 delta_loss:-0.03800179 delta_bpb:-0.01748501
bump_layer_stats step:2312 frac:0.389359 phase:post_late layer:0 looped:0 grad_norm:5.34334058e-02 param_norm:1.33541206e+02 grad_param_ratio:4.00126729e-04
bump_layer_stats step:2312 frac:0.389359 phase:post_late layer:1 looped:0 grad_norm:4.67154450e-02 param_norm:1.32977455e+02 grad_param_ratio:3.51303498e-04
bump_layer_stats step:2312 frac:0.389359 phase:post_late layer:2 looped:0 grad_norm:4.46051465e-02 param_norm:1.36034217e+02 grad_param_ratio:3.27896522e-04
bump_layer_stats step:2312 frac:0.389359 phase:post_late layer:3 looped:1 grad_norm:4.60749605e-02 param_norm:1.33857632e+02 grad_param_ratio:3.44208693e-04
bump_layer_stats step:2312 frac:0.389359 phase:post_late layer:4 looped:1 grad_norm:4.80152844e-02 param_norm:1.34684736e+02 grad_param_ratio:3.56501307e-04
bump_layer_stats step:2312 frac:0.389359 phase:post_late layer:5 looped:1 grad_norm:4.52096237e-02 param_norm:1.37010600e+02 grad_param_ratio:3.29971722e-04
bump_layer_stats step:2312 frac:0.389359 phase:post_late layer:6 looped:0 grad_norm:4.18529112e-02 param_norm:1.38114726e+02 grad_param_ratio:3.03030042e-04
bump_layer_stats step:2312 frac:0.389359 phase:post_late layer:7 looped:0 grad_norm:4.22829367e-02 param_norm:1.38556924e+02 grad_param_ratio:3.05166536e-04
bump_layer_stats step:2312 frac:0.389359 phase:post_late layer:8 looped:0 grad_norm:4.55600604e-02 param_norm:1.40052401e+02 grad_param_ratio:3.25307242e-04
bump_layer_stats step:2312 frac:0.389359 phase:post_late layer:9 looped:0 grad_norm:4.81570867e-02 param_norm:1.39464298e+02 grad_param_ratio:3.45300462e-04
bump_layer_stats step:2312 frac:0.389359 phase:post_late layer:10 looped:0 grad_norm:7.53148277e-02 param_norm:1.35708442e+02 grad_param_ratio:5.54975257e-04
bump_probe step:2313 frac:0.389607 phase:post_late loop_active:1 loss:2.57433875 bpb:1.18447988 eval_time:157ms
bump_counterfactual step:2313 frac:0.389607 phase:post_late p_loop:1.000000 policy_loss:2.57433875 policy_bpb:1.18447988 loop_off_loss:2.61371751 loop_off_bpb:1.20259846 loop_on_loss:2.57433875 loop_on_bpb:1.18447988 delta_loss:-0.03937876 delta_bpb:-0.01811857
bump_layer_stats step:2313 frac:0.389607 phase:post_late layer:0 looped:0 grad_norm:8.13342896e-02 param_norm:1.33529130e+02 grad_param_ratio:6.09112704e-04
bump_layer_stats step:2313 frac:0.389607 phase:post_late layer:1 looped:0 grad_norm:7.37514600e-02 param_norm:1.32967666e+02 grad_param_ratio:5.54657098e-04
bump_layer_stats step:2313 frac:0.389607 phase:post_late layer:2 looped:0 grad_norm:7.23498370e-02 param_norm:1.36021603e+02 grad_param_ratio:5.31899604e-04
bump_layer_stats step:2313 frac:0.389607 phase:post_late layer:3 looped:1 grad_norm:7.44189413e-02 param_norm:1.33834698e+02 grad_param_ratio:5.56051177e-04
bump_layer_stats step:2313 frac:0.389607 phase:post_late layer:4 looped:1 grad_norm:8.31560092e-02 param_norm:1.34670747e+02 grad_param_ratio:6.17476410e-04
bump_layer_stats step:2313 frac:0.389607 phase:post_late layer:5 looped:1 grad_norm:7.65596390e-02 param_norm:1.36978619e+02 grad_param_ratio:5.58916709e-04
bump_layer_stats step:2313 frac:0.389607 phase:post_late layer:6 looped:0 grad_norm:7.45448232e-02 param_norm:1.38093499e+02 grad_param_ratio:5.39814139e-04
bump_layer_stats step:2313 frac:0.389607 phase:post_late layer:7 looped:0 grad_norm:7.27483990e-02 param_norm:1.38534455e+02 grad_param_ratio:5.25128562e-04
bump_layer_stats step:2313 frac:0.389607 phase:post_late layer:8 looped:0 grad_norm:7.82665565e-02 param_norm:1.40024288e+02 grad_param_ratio:5.58949864e-04
bump_layer_stats step:2313 frac:0.389607 phase:post_late layer:9 looped:0 grad_norm:7.47499138e-02 param_norm:1.39449625e+02 grad_param_ratio:5.36035243e-04
bump_layer_stats step:2313 frac:0.389607 phase:post_late layer:10 looped:0 grad_norm:1.10399194e-01 param_norm:1.35690822e+02 grad_param_ratio:8.13608411e-04
bump_probe step:2314 frac:0.389859 phase:post_late loop_active:1 loss:2.56503898 bpb:1.18020096 eval_time:157ms
